customer_id,full_name,date_of_birth,address,onboarding_date,segment,KYC_status,AML_status,risk_level_initial,current_risk_level,PEP_status,cdd_last_review_date,cdd_review_frequency,edd_required,edd_investigation_reason,source_of_funds_verified,account_balance
CUST_FB57858A,Richard Williams,1980-02-11,"3181 Main St, San Jose, CA",2023-05-18,Retail,high-risk,clean,low,medium,N,2025-06-25,quarterly,N,,True,446154.18
CUST_769963E5,Margaret Young,1960-11-11,"8429 Cedar St, Philadelphia, PA",2023-08-08,Small Business,verified,clean,medium,low,N,2025-05-16,semi-annually,N,,True,254864.05
CUST_ED852A10,Betty White,1955-08-06,"6350 Oak St, Houston, TX",2022-02-15,Small Business,verified,clean,medium,medium,N,2025-11-04,quarterly,N,,True,462231.81
CUST_AD7A44F2,John Young,2001-06-06,"4330 Maple St, Denver, CO",2022-09-04,Corporate,verified,clean,medium,medium,N,2025-09-05,quarterly,N,,True,3565353.52
CUST_5CFD9CFB,Mark Lee,2005-11-24,"6579 Main St, San Francisco, CA",2022-11-14,Corporate,verified,clean,medium,high,Y,2025-07-06,monthly,Y,Sanctions screening match,True,687996.82
CUST_76DB699A,Matthew Davis,1956-02-06,"6624 Pine St, Seattle, WA",2022-03-14,Corporate,verified,under_investigation,medium,medium,N,2025-05-17,quarterly,Y,Large cash deposits,False,1467872.85
CUST_620674F3,Ashley Jackson,1997-02-13,"1891 Main St, San Diego, CA",2022-09-25,Small Business,verified,clean,medium,medium,N,2025-10-29,quarterly,N,,True,19977.6
CUST_96BF24CE,Richard Garcia,1993-02-08,"816 Cedar St, New York, NY",2022-03-27,Retail,verified,clean,low,low,N,2025-09-15,semi-annually,N,,True,474346.12
CUST_70479137,William Walker,1971-08-07,"7290 Main St, San Francisco, CA",2022-09-14,Corporate,expired,clean,low,low,N,2025-08-14,semi-annually,N,,True,393445.27
CUST_0D7D02CE,Lisa Martin,1984-03-05,"2450 Main St, San Diego, CA",2023-06-26,Retail,verified,clean,low,low,N,2025-08-17,semi-annually,N,,True,3944.9
CUST_E34FC791,John Jackson,1973-10-04,"6436 Maple St, San Diego, CA",2022-03-01,Small Business,verified,clean,medium,high,N,2025-06-14,quarterly,Y,Large cash deposits,True,341757.71
CUST_EEEE090F,Karen Rodriguez,1978-08-05,"6130 Main St, Columbus, OH",2022-12-20,Retail,verified,clean,medium,low,N,2025-09-03,annually,N,,True,402919.79
CUST_166D0D97,David Johnson,1994-09-28,"6464 Maple St, Jacksonville, FL",2023-04-16,Retail,verified,under_investigation,low,low,N,2025-07-13,annually,Y,Large cash deposits,True,169562.86
CUST_9E71CC8E,Betty Gonzalez,1982-04-08,"6788 Pine St, San Jose, CA",2022-05-17,Retail,pending,clean,low,low,N,2025-06-20,annually,N,,True,107543.33
CUST_A0BEFF7C,David Thomas,1990-08-10,"7174 Oak St, San Francisco, CA",2022-04-22,Corporate,verified,clean,high,high,N,2025-05-23,monthly,Y,Unusual transaction patterns,False,167985.21
CUST_1CE0BA73,Robert Gonzalez,1960-05-24,"2239 Maple St, Austin, TX",2023-08-05,Retail,verified,prior_flag,medium,medium,N,2025-08-18,quarterly,N,,True,305568.66
CUST_D8D1C1E7,Anthony Martin,1989-01-22,"5944 Oak St, Phoenix, AZ",2023-06-28,Retail,pending,prior_flag,low,low,N,2025-08-19,semi-annually,N,,False,479020.34
CUST_6B31F674,Maria Robinson,1988-06-19,"8821 Cedar St, Columbus, OH",2022-03-09,Corporate,verified,clean,medium,high,N,2025-09-30,monthly,Y,PEP status,True,833488.09
CUST_24165E47,Nancy Lee,1966-12-28,"2892 Main St, Denver, CO",2023-04-26,Corporate,verified,clean,high,high,N,2025-08-02,monthly,Y,Unusual transaction patterns,True,3456201.41
CUST_38C52234,Donald Lopez,1985-03-15,"5016 Maple St, Phoenix, AZ",2023-03-28,Small Business,verified,prior_flag,high,low,N,2025-09-23,semi-annually,N,,True,56374.94
CUST_E8730CC5,Dorothy Lewis,1989-06-10,"3246 Cedar St, Dallas, TX",2023-11-16,Small Business,verified,clean,high,high,N,2025-09-25,quarterly,Y,Sanctions screening match,True,491036.16
CUST_DA6A5D3F,Mark Hall,1969-03-02,"1414 Pine St, Seattle, WA",2022-01-25,Retail,high-risk,clean,medium,medium,N,2025-05-23,quarterly,N,,True,16655.53
CUST_5BB0A910,Ashley Hall,1996-10-01,"8498 Maple St, Columbus, OH",2023-10-02,Retail,verified,clean,low,low,N,2025-08-14,annually,N,,True,353932.98
CUST_3A3B6CBA,David Lopez,1961-08-10,"476 Oak St, Houston, TX",2022-09-25,Retail,verified,clean,medium,medium,N,2025-06-30,quarterly,N,,True,122237.55
CUST_92C30016,Jessica Lopez,1985-04-25,"7649 Pine St, Houston, TX",2022-03-08,Retail,verified,clean,low,low,N,2025-09-29,semi-annually,N,,True,306670.03
CUST_622DCB29,Sarah White,2007-12-03,"8772 Oak St, Charlotte, NC",2022-05-23,Retail,verified,clean,medium,medium,N,2025-10-18,quarterly,N,,True,408957.91
CUST_C6523C71,Matthew Thomas,1960-08-10,"8980 Cedar St, San Antonio, TX",2023-09-12,Small Business,verified,clean,medium,medium,N,2025-09-18,quarterly,N,,True,350283.54
CUST_D86E87EC,Matthew Clark,1960-06-25,"5748 Oak St, Indianapolis, IN",2022-03-19,Corporate,verified,clean,low,low,N,2025-09-13,annually,N,,True,84566.19
CUST_C8667D3C,Mark Thompson,1997-03-03,"1545 Pine St, Denver, CO",2022-09-15,Retail,verified,clean,low,low,N,2025-11-04,annually,N,,False,385921.67
CUST_C35B3631,Dorothy Lopez,1987-11-03,"5235 Cedar St, San Antonio, TX",2023-12-16,Retail,verified,prior_flag,medium,medium,N,2025-08-23,quarterly,N,,True,114827.7
CUST_B5D34371,Jessica Johnson,1975-08-15,"6417 Maple St, New York, NY",2023-12-09,Retail,verified,prior_flag,medium,medium,N,2025-09-29,quarterly,N,,True,436807.52
CUST_D12CDDCF,Sandra Hernandez,1989-03-13,"7837 Oak St, Dallas, TX",2023-01-26,Retail,pending,clean,low,low,N,2025-10-14,semi-annually,N,,True,169320.29
CUST_4A7FD60E,John Thomas,1968-09-09,"5396 Maple St, Boston, MA",2023-02-06,Retail,verified,under_investigation,low,low,N,2025-08-09,semi-annually,Y,High transaction volume,True,145371.61
CUST_DA8701B3,Lisa Taylor,1962-07-16,"4718 Pine St, Jacksonville, FL",2023-05-22,Retail,verified,clean,low,low,N,2025-06-07,semi-annually,N,,True,403755.02
CUST_62FA31B2,Ashley Jones,1979-02-01,"7901 Pine St, Seattle, WA",2023-01-14,Retail,verified,clean,low,low,N,2025-05-29,annually,N,,False,171037.91
CUST_197E7870,Sandra Hernandez,2006-03-11,"417 Pine St, Indianapolis, IN",2023-12-17,Small Business,verified,clean,medium,high,N,2025-07-05,monthly,Y,High-risk jurisdiction,True,440483.35
CUST_A5C5926E,Richard Clark,1969-02-17,"6060 Main St, Charlotte, NC",2022-06-01,Retail,expired,clean,low,low,N,2025-08-29,semi-annually,N,,True,124046.22
CUST_48A34F28,Daniel Smith,2001-10-16,"9890 Cedar St, Houston, TX",2022-12-02,Retail,verified,clean,medium,low,N,2025-05-26,semi-annually,N,,True,148514.17
CUST_91911B7F,Sarah Harris,2000-09-10,"7004 Main St, Jacksonville, FL",2022-07-19,Retail,pending,clean,low,low,N,2025-11-01,annually,N,,True,233004.8
CUST_44A1CE03,Dorothy Jones,1973-09-06,"5388 Main St, Houston, TX",2023-04-03,Retail,verified,clean,medium,high,N,2025-08-27,quarterly,Y,PEP status,True,27159.32
CUST_FED05D33,William Moore,1958-06-27,"5408 Cedar St, Denver, CO",2023-05-04,Small Business,verified,clean,medium,medium,N,2025-10-30,quarterly,N,,True,20651.36
CUST_ED873F40,Thomas Johnson,1980-02-03,"5729 Main St, Charlotte, NC",2024-01-01,Retail,verified,clean,low,low,N,2025-08-13,annually,N,,True,200879.38
CUST_8D2EB70F,Sarah Taylor,1999-07-23,"9237 Main St, Los Angeles, CA",2023-03-03,Retail,verified,clean,medium,low,N,2025-09-10,annually,N,,True,321808.38
CUST_19224E78,Matthew Davis,1951-04-25,"485 Maple St, Seattle, WA",2023-05-06,Retail,verified,clean,low,high,N,2025-06-30,monthly,Y,Suspicious activity report filed,True,34912.81
CUST_28C05FB8,Robert Jackson,1963-10-16,"220 Cedar St, San Jose, CA",2022-02-06,Retail,verified,prior_flag,medium,medium,N,2025-09-14,quarterly,N,,True,133557.71
CUST_24F7A95F,Jennifer Taylor,2002-04-25,"8485 Maple St, San Antonio, TX",2023-02-02,Retail,verified,clean,low,low,N,2025-07-16,semi-annually,N,,True,93231.19
CUST_0363870B,Sarah Gonzalez,2004-04-07,"990 Oak St, Denver, CO",2022-04-20,Small Business,verified,clean,medium,medium,N,2025-08-22,quarterly,N,,True,445213.05
CUST_6341D7BE,Donald Rodriguez,1950-05-01,"8155 Maple St, Seattle, WA",2022-08-11,Retail,verified,clean,low,high,N,2025-06-06,quarterly,Y,Suspicious activity report filed,True,298773.45
CUST_3B3B5F6A,Sandra Thompson,1988-02-01,"2713 Main St, Los Angeles, CA",2022-09-12,Small Business,expired,under_investigation,medium,medium,N,2025-08-02,quarterly,Y,Large cash deposits,True,184656.83
CUST_1D81EACF,Daniel Miller,2005-06-03,"597 Maple St, Philadelphia, PA",2023-03-10,Retail,verified,clean,low,low,N,2025-09-16,annually,N,,True,8157.67
CUST_0AC50119,Michael Harris,2004-10-23,"589 Main St, Charlotte, NC",2022-08-29,Retail,verified,clean,low,low,N,2025-07-29,semi-annually,N,,True,216811.27
CUST_79F01E79,Joseph Wilson,1985-01-22,"3181 Oak St, San Francisco, CA",2022-06-29,Retail,verified,clean,medium,high,N,2025-05-20,monthly,Y,Sanctions screening match,False,405366.61
CUST_B996B105,Daniel Johnson,2003-07-18,"7841 Cedar St, Philadelphia, PA",2023-07-31,Corporate,verified,clean,medium,medium,N,2025-06-07,quarterly,N,,True,1897673.94
CUST_9B86D3AE,Mark Lopez,1958-06-24,"8202 Cedar St, Columbus, OH",2023-07-19,Retail,verified,cleared,low,medium,N,2025-05-19,quarterly,N,,True,180804.1
CUST_A01435D3,Linda Williams,2005-03-11,"2476 Cedar St, Austin, TX",2023-09-09,Corporate,verified,clean,medium,low,N,2025-07-01,annually,N,,False,2724044.66
CUST_B36443CA,Donald Harris,2000-10-05,"166 Pine St, Seattle, WA",2022-06-13,Corporate,verified,prior_flag,medium,low,N,2025-06-27,semi-annually,N,,True,3339952.85
CUST_EF64DEDF,Jessica Harris,1994-06-16,"5852 Maple St, Houston, TX",2022-08-21,Retail,verified,clean,medium,medium,N,2025-07-30,quarterly,N,,True,113681.59
CUST_0E84731E,Daniel Anderson,1993-04-23,"6753 Pine St, San Antonio, TX",2022-06-09,Retail,verified,clean,medium,medium,N,2025-08-21,quarterly,N,,True,271441.47
CUST_D337044A,Emily Robinson,1950-01-10,"273 Cedar St, San Jose, CA",2022-07-15,Retail,verified,clean,low,low,N,2025-08-08,annually,N,,True,172241.62
CUST_25737D2D,Jennifer Miller,1988-10-16,"6387 Cedar St, Houston, TX",2022-11-08,Retail,expired,clean,low,low,N,2025-05-12,annually,N,,True,211928.13
CUST_1924FB6F,Charles Martin,1980-01-13,"5627 Oak St, Boston, MA",2022-12-26,Retail,verified,clean,low,low,N,2025-07-14,semi-annually,N,,True,492016.12
CUST_8736B667,Sarah Hernandez,1998-12-28,"8325 Oak St, San Francisco, CA",2022-11-14,Retail,verified,clean,low,low,N,2025-07-01,semi-annually,N,,True,138095.83
CUST_E82F68E3,Charles Gonzalez,1995-01-09,"1896 Oak St, Chicago, IL",2023-07-03,Retail,pending,clean,low,low,N,2025-06-07,annually,N,,True,100362.42
CUST_13531966,Patricia Davis,1998-12-26,"2002 Main St, Philadelphia, PA",2022-01-06,Retail,verified,clean,low,low,N,2025-09-10,annually,N,,True,70463.45
CUST_0B947BEF,Margaret Martin,1977-08-12,"7248 Cedar St, Columbus, OH",2023-07-31,Small Business,pending,clean,low,low,N,2025-07-09,annually,N,,True,34402.34
CUST_DE79B80A,Michael Rodriguez,1979-07-17,"6216 Cedar St, Dallas, TX",2023-11-12,Corporate,verified,clean,high,high,N,2025-07-16,monthly,Y,Large cash deposits,False,2415504.72
CUST_BF157D1A,Sandra Thompson,1975-02-18,"4456 Cedar St, Indianapolis, IN",2022-07-09,Retail,verified,clean,low,low,N,2025-10-10,semi-annually,N,,True,5419.89
CUST_97077751,Mark Lewis,2007-04-28,"8453 Oak St, Chicago, IL",2022-05-21,Retail,verified,clean,low,low,N,2025-10-01,semi-annually,N,,True,239366.51
CUST_B472CE76,Michael Jackson,1989-07-27,"553 Oak St, Jacksonville, FL",2022-06-18,Retail,verified,clean,medium,medium,N,2025-08-17,quarterly,N,,True,195997.34
CUST_AC163EC8,Karen Robinson,2007-03-16,"8245 Main St, Columbus, OH",2022-08-19,Retail,verified,clean,medium,medium,N,2025-06-07,quarterly,N,,True,300311.07
CUST_48674D4A,Linda Williams,1994-03-25,"5148 Maple St, Indianapolis, IN",2023-07-30,Retail,verified,prior_flag,low,low,N,2025-06-23,annually,N,,True,244405.97
CUST_400AB7CE,Anthony Walker,1993-09-22,"1131 Pine St, Dallas, TX",2023-12-06,Retail,verified,clean,low,low,N,2025-06-24,annually,N,,True,467146.27
CUST_4D30E1AF,Ashley Martinez,1963-06-11,"9893 Maple St, San Antonio, TX",2023-09-01,Corporate,verified,prior_flag,medium,medium,N,2025-07-25,quarterly,N,,True,3853154.56
CUST_E735470C,Mark Lewis,1998-12-10,"4875 Oak St, San Antonio, TX",2022-05-23,Retail,verified,clean,low,low,N,2025-10-08,semi-annually,N,,True,299467.49
CUST_F6AD2D0E,Daniel Robinson,2005-11-26,"4237 Main St, Fort Worth, TX",2022-12-12,Retail,verified,clean,low,low,N,2025-09-03,semi-annually,N,,True,406744.15
CUST_E3FD6517,Richard Smith,2000-05-16,"9852 Main St, Charlotte, NC",2022-03-10,Retail,verified,clean,high,high,N,2025-07-21,monthly,Y,Large cash deposits,False,219148.94
CUST_BED381C1,William Brown,1956-06-25,"754 Cedar St, Los Angeles, CA",2022-05-24,Small Business,verified,clean,low,low,N,2025-05-16,semi-annually,N,,True,5918.19
CUST_54AACF1E,William Martin,1976-04-08,"3702 Oak St, Fort Worth, TX",2022-10-11,Retail,pending,clean,low,low,N,2025-06-19,semi-annually,N,,True,102367.46
CUST_A6819E48,Karen Smith,1985-12-20,"2943 Oak St, Dallas, TX",2022-06-14,Corporate,verified,prior_flag,low,low,N,2025-06-04,annually,N,,True,581565.2
CUST_72BA3AD8,Lisa Thompson,1986-10-28,"477 Cedar St, Dallas, TX",2022-11-12,Retail,verified,clean,low,low,N,2025-06-03,annually,N,,True,103359.25
CUST_A34EB7F3,Betty Thomas,2005-09-11,"6287 Oak St, Fort Worth, TX",2023-03-24,Retail,verified,clean,low,low,N,2025-06-07,semi-annually,N,,True,104358.32
CUST_45D74509,William Lopez,1964-12-10,"458 Maple St, Denver, CO",2023-02-19,Small Business,expired,clean,low,low,N,2025-07-15,semi-annually,N,,True,173246.89
CUST_702A6AD0,Richard Smith,1995-08-14,"8573 Cedar St, Indianapolis, IN",2023-05-18,Retail,verified,cleared,low,low,N,2025-09-12,semi-annually,N,,True,405260.93
CUST_CD5F83D9,Ashley Johnson,1952-04-03,"2420 Maple St, Dallas, TX",2023-01-26,Small Business,verified,clean,low,low,N,2025-07-15,annually,N,,True,435633.35
CUST_E48A2972,Jessica Davis,1959-09-03,"7034 Oak St, San Diego, CA",2023-02-24,Retail,verified,clean,low,low,N,2025-08-26,semi-annually,N,,True,9573.72
CUST_7EC7D728,Robert Martin,1953-02-09,"4124 Main St, Austin, TX",2023-12-31,Small Business,verified,clean,low,medium,N,2025-06-24,quarterly,N,,False,427848.26
CUST_867D1ADF,Anthony Rodriguez,1950-09-17,"7676 Oak St, San Francisco, CA",2023-06-10,Small Business,verified,prior_flag,low,low,N,2025-06-14,annually,N,,True,88397.36
CUST_14098DCB,Emily White,1989-10-25,"8702 Maple St, Indianapolis, IN",2022-09-12,Retail,verified,clean,high,high,N,2025-06-20,quarterly,Y,High-risk jurisdiction,True,177613.81
CUST_5016469D,Karen Jackson,1965-09-14,"6856 Maple St, Fort Worth, TX",2023-02-19,Retail,verified,clean,medium,low,N,2025-10-09,annually,N,,True,150459.46
CUST_F8574FBB,John Hernandez,1997-01-07,"3820 Maple St, Dallas, TX",2023-05-14,Retail,pending,clean,low,high,N,2025-09-06,quarterly,Y,PEP status,True,243901.14
CUST_263804DF,Joseph White,2005-04-15,"6433 Maple St, Chicago, IL",2023-04-22,Retail,verified,clean,high,high,N,2025-10-25,quarterly,Y,Sanctions screening match,True,299520.0
CUST_98C735F6,Jennifer Robinson,1979-01-28,"9301 Pine St, Los Angeles, CA",2023-06-09,Small Business,verified,clean,low,low,N,2025-10-01,semi-annually,N,,True,13317.07
CUST_84F03A21,Robert Lee,1950-08-13,"7200 Cedar St, Los Angeles, CA",2023-06-18,Retail,verified,clean,low,medium,N,2025-07-18,quarterly,N,,True,333493.69
CUST_D7E49B7F,Nancy Harris,1953-03-27,"4618 Maple St, San Diego, CA",2023-08-03,Retail,verified,clean,low,low,N,2025-10-15,semi-annually,N,,True,21903.93
CUST_5CB9D42B,Maria Smith,1975-10-07,"713 Pine St, Charlotte, NC",2022-05-17,Retail,verified,clean,medium,low,N,2025-10-22,semi-annually,N,,True,393719.06
CUST_E7EA889C,Lisa Anderson,1980-02-03,"9077 Pine St, Austin, TX",2022-06-19,Retail,verified,clean,medium,medium,N,2025-09-02,quarterly,N,,True,263827.87
CUST_73A59857,Betty Thompson,1992-05-26,"6730 Main St, Denver, CO",2023-08-27,Retail,verified,clean,medium,medium,N,2025-06-30,quarterly,N,,True,150870.9
CUST_73329BDD,Ashley Rodriguez,1958-09-08,"6969 Cedar St, Austin, TX",2022-04-20,Small Business,verified,clean,low,low,N,2025-07-25,annually,N,,True,150243.18
CUST_FE9814A4,Lisa Garcia,1991-02-25,"6168 Main St, San Jose, CA",2023-10-01,Retail,verified,clean,medium,medium,N,2025-10-31,quarterly,N,,True,118605.48
CUST_55A314CE,Mark Thomas,1962-07-14,"1448 Main St, Phoenix, AZ",2023-02-10,Small Business,verified,clean,low,low,N,2025-10-17,annually,N,,True,270644.86
CUST_B1FDBA4D,Patricia Young,2000-12-21,"5509 Main St, Los Angeles, CA",2022-04-05,Retail,verified,clean,low,high,N,2025-10-28,monthly,Y,PEP status,True,498161.45
CUST_CE68C48D,Michael Johnson,2001-04-26,"1164 Maple St, Boston, MA",2023-09-22,Retail,verified,clean,low,low,N,2025-06-04,semi-annually,N,,True,426345.32
CUST_C74C26B1,Jessica Lee,1955-08-20,"5120 Pine St, Fort Worth, TX",2023-12-18,Retail,verified,clean,low,low,N,2025-08-08,annually,N,,False,209566.83
CUST_6CD42EE8,Dorothy Davis,1969-04-08,"1303 Pine St, Austin, TX",2022-11-13,Retail,verified,prior_flag,medium,medium,N,2025-07-16,quarterly,N,,True,344175.18
CUST_1E5DD819,Charles Davis,1975-02-21,"3237 Pine St, Chicago, IL",2023-05-09,Retail,verified,clean,low,low,N,2025-08-06,semi-annually,N,,True,25407.18
CUST_4047D93F,Donald Walker,1960-08-15,"9382 Oak St, New York, NY",2022-09-16,Retail,verified,clean,low,low,N,2025-05-23,annually,N,,True,434717.91
CUST_FA99D34E,Jessica Rodriguez,1980-06-05,"251 Pine St, Austin, TX",2023-03-02,Retail,verified,clean,low,low,N,2025-07-24,semi-annually,N,,True,400304.1
CUST_6B5C5BD1,Jennifer Hernandez,1979-09-07,"745 Maple St, Denver, CO",2022-01-03,Retail,verified,clean,low,low,N,2025-07-19,semi-annually,N,,True,274014.47
CUST_28CDB024,Nancy Clark,1967-06-01,"3751 Maple St, Dallas, TX",2023-04-13,Retail,verified,prior_flag,low,low,N,2025-08-19,semi-annually,N,,True,150840.97
CUST_5F6F03F1,Daniel Walker,1963-11-19,"1346 Pine St, Seattle, WA",2022-02-09,Retail,verified,cleared,low,low,N,2025-11-07,annually,N,,True,407397.91
CUST_F76C8738,Nancy Wilson,2004-12-26,"4811 Main St, San Diego, CA",2022-01-17,Small Business,verified,clean,medium,medium,N,2025-06-24,quarterly,N,,True,462888.95
CUST_82AFA5B8,Richard Moore,1983-11-07,"4312 Maple St, Philadelphia, PA",2022-12-03,Retail,verified,clean,low,low,N,2025-09-25,annually,N,,True,453071.32
CUST_D4B8E897,Robert Harris,1955-05-10,"1181 Pine St, Philadelphia, PA",2022-06-17,Corporate,verified,clean,medium,medium,N,2025-11-07,quarterly,N,,False,611185.26
CUST_29DB50EE,Joseph Hernandez,1998-09-15,"9034 Pine St, New York, NY",2022-05-05,Retail,verified,clean,low,low,N,2025-07-31,semi-annually,N,,True,455549.05
CUST_DF9D8A69,Karen Lewis,1959-03-11,"7184 Main St, Indianapolis, IN",2022-03-30,Retail,verified,under_investigation,medium,medium,N,2025-10-31,quarterly,Y,Sanctions screening match,True,388155.22
CUST_8E36D4B4,Richard Miller,1988-11-16,"7601 Maple St, Austin, TX",2022-06-21,Small Business,high-risk,clean,medium,medium,N,2025-07-04,quarterly,N,,True,321621.16
CUST_CB2F965B,Robert Young,1977-04-01,"1496 Oak St, Houston, TX",2022-02-12,Retail,verified,clean,low,medium,N,2025-08-19,quarterly,N,,True,297729.6
CUST_5D82253B,Nancy Clark,1957-08-16,"4907 Main St, Houston, TX",2022-04-30,Retail,verified,prior_flag,low,high,N,2025-08-20,monthly,Y,High-risk jurisdiction,True,28401.59
CUST_CF8DAC40,Maria Thompson,1965-07-05,"528 Pine St, Austin, TX",2022-05-21,Retail,expired,clean,medium,medium,N,2025-08-23,quarterly,N,,True,93203.3
CUST_CB2E6D70,Michael Walker,1987-10-28,"3893 Main St, Dallas, TX",2022-05-21,Retail,verified,clean,low,low,N,2025-06-11,semi-annually,N,,True,156432.77
CUST_4AB3EAFF,Anthony Moore,1954-12-18,"6984 Main St, Austin, TX",2023-07-09,Corporate,pending,clean,high,high,N,2025-10-28,quarterly,Y,Sanctions screening match,False,1381788.54
CUST_4D080B44,Sarah Jones,1986-01-04,"3133 Cedar St, Houston, TX",2022-03-12,Small Business,verified,clean,low,low,N,2025-10-18,semi-annually,N,,True,315788.6
CUST_78D4605E,John Thomas,1994-03-06,"3172 Maple St, Seattle, WA",2022-08-12,Small Business,verified,clean,medium,medium,N,2025-08-30,quarterly,N,,True,119717.94
CUST_62FE7960,Linda Miller,1973-04-27,"2142 Maple St, Dallas, TX",2023-09-20,Retail,verified,prior_flag,low,low,N,2025-06-03,semi-annually,N,,True,324520.47
CUST_FBB8AAE3,Patricia Smith,1986-04-24,"4195 Main St, Chicago, IL",2022-04-28,Retail,verified,clean,low,low,N,2025-10-28,semi-annually,N,,True,342350.02
CUST_FC5FAFD9,David Miller,1985-01-21,"6141 Pine St, Columbus, OH",2022-10-11,Retail,verified,clean,low,low,N,2025-05-26,semi-annually,N,,True,189983.6
CUST_63EA7154,Thomas Thompson,1991-04-28,"7267 Main St, Dallas, TX",2022-10-09,Retail,pending,prior_flag,low,low,N,2025-07-05,annually,N,,False,2525.64
CUST_78BF7919,Joseph Garcia,2005-01-24,"8776 Main St, Denver, CO",2022-03-04,Retail,pending,clean,low,low,N,2025-11-04,annually,N,,True,227760.1
CUST_8633C87B,Maria Lee,1961-12-28,"6400 Oak St, Seattle, WA",2022-08-18,Retail,verified,clean,low,low,N,2025-09-08,semi-annually,N,,True,255339.16
CUST_FB039721,Dorothy Jones,1995-06-17,"1855 Oak St, San Jose, CA",2022-04-23,Retail,verified,clean,low,low,N,2025-06-15,semi-annually,N,,False,126797.28
CUST_3BBC4560,Lisa Clark,2003-10-19,"9174 Maple St, Denver, CO",2023-11-16,Small Business,verified,clean,medium,medium,N,2025-11-02,quarterly,N,,True,171306.83
CUST_B208C4B9,Patricia Miller,1995-05-24,"3315 Oak St, Austin, TX",2022-07-11,Small Business,verified,clean,low,low,N,2025-10-14,annually,N,,True,23855.91
CUST_2BB065DE,William Lopez,1964-09-11,"3458 Maple St, Columbus, OH",2023-04-28,Retail,verified,clean,low,low,N,2025-07-25,semi-annually,N,,True,267955.38
CUST_86EB0EC3,Margaret Williams,1984-08-23,"9744 Maple St, San Antonio, TX",2022-04-16,Retail,verified,clean,medium,low,N,2025-10-08,annually,N,,False,47648.0
CUST_FB880A29,Dorothy Davis,1954-05-26,"204 Maple St, San Antonio, TX",2023-09-19,Retail,verified,clean,medium,medium,N,2025-09-26,quarterly,N,,True,398065.42
CUST_571B7F74,Mark Hernandez,1981-10-08,"9466 Main St, Dallas, TX",2022-04-13,Corporate,verified,clean,low,low,N,2025-11-01,semi-annually,N,,True,1003095.9
CUST_AEDC2083,Donald Garcia,1951-12-06,"3445 Pine St, San Jose, CA",2022-08-28,Retail,verified,clean,low,low,N,2025-10-30,semi-annually,N,,True,417538.45
CUST_7A72C2D9,Linda Jones,2002-03-16,"2618 Maple St, Houston, TX",2023-12-06,Retail,verified,prior_flag,low,low,N,2025-09-28,semi-annually,N,,True,217874.61
CUST_0AA8D3C2,Matthew Robinson,1994-09-23,"9836 Cedar St, Denver, CO",2022-06-20,Retail,expired,prior_flag,low,low,N,2025-07-15,annually,N,,True,108578.21
CUST_2F11B8D2,Joseph Wilson,2002-08-09,"7716 Main St, Denver, CO",2022-06-26,Retail,verified,prior_flag,low,low,N,2025-08-03,annually,N,,True,58558.41
CUST_413416CF,Matthew Jones,1996-12-18,"8931 Oak St, Phoenix, AZ",2022-02-25,Corporate,pending,clean,low,medium,N,2025-10-25,quarterly,N,,True,1240390.41
CUST_8CFA6DB1,Sarah Taylor,2005-02-08,"3463 Oak St, San Diego, CA",2023-09-14,Retail,verified,clean,low,low,N,2025-10-27,semi-annually,N,,True,349688.98
CUST_2A595292,Michael Taylor,1977-02-14,"288 Main St, New York, NY",2022-06-01,Small Business,verified,clean,medium,medium,N,2025-08-13,quarterly,N,,True,431580.01
CUST_82696F2D,Margaret Smith,1959-12-26,"523 Oak St, Jacksonville, FL",2022-03-27,Retail,verified,prior_flag,low,low,N,2025-10-24,annually,N,,True,157109.17
CUST_A50CC056,Betty Brown,1967-05-09,"4834 Cedar St, Boston, MA",2023-06-01,Retail,verified,clean,low,low,N,2025-09-30,semi-annually,N,,True,394366.62
CUST_FA91A2FD,William Gonzalez,1981-07-15,"4606 Cedar St, Phoenix, AZ",2023-04-26,Retail,verified,clean,low,low,Y,2025-10-16,quarterly,Y,Sanctions screening match,True,203186.49
CUST_9D6A3A24,Charles Brown,1958-05-17,"7796 Main St, Columbus, OH",2022-08-30,Retail,verified,prior_flag,low,high,N,2025-06-19,monthly,Y,Large cash deposits,True,104750.34
CUST_DFEE1BFA,Linda Martin,1978-10-12,"869 Main St, Fort Worth, TX",2023-09-21,Small Business,verified,under_investigation,low,low,N,2025-10-06,semi-annually,Y,High transaction volume,True,127154.74
CUST_B7186E6A,Thomas Brown,1996-01-09,"3175 Cedar St, Chicago, IL",2023-07-24,Retail,verified,under_investigation,low,low,N,2025-06-28,semi-annually,Y,PEP status,True,200454.65
CUST_3AD3A7A2,Lisa Jones,1958-12-13,"6977 Oak St, Jacksonville, FL",2023-11-21,Retail,verified,clean,low,high,N,2025-09-28,quarterly,Y,High transaction volume,True,361402.49
CUST_B70D071C,Ashley Taylor,1955-05-25,"4861 Main St, Philadelphia, PA",2023-03-18,Retail,verified,under_investigation,low,low,N,2025-08-09,semi-annually,Y,Suspicious activity report filed,True,202236.31
CUST_FAF80C28,Lisa Harris,1970-09-22,"4861 Cedar St, Denver, CO",2023-11-23,Retail,verified,clean,low,low,N,2025-07-25,annually,N,,True,480025.88
